file_path,label_name,label_id,split
data\train\Họ\615633.mp4,Họ,39,train
data\train\Họ\685181.mp4,Họ,39,val
data\train\Họ\690180.mp4,Họ,39,train
data\train\Họ\705050.mp4,Họ,39,train
data\train\Họ\725084.mp4,Họ,39,train
data\train\Họ\735770.mp4,Họ,39,val
data\train\Họ\748458.mp4,Họ,39,train
data\train\Họ\760021.mp4,Họ,39,val
data\train\Họ\819796.mp4,Họ,39,train
data\train\Họ\901577.mp4,Họ,39,train
data\train\Họ\913373.mp4,Họ,39,train
data\train\Họ\929151.mp4,Họ,39,val
data\train\Họ\950544.mp4,Họ,39,val
data\train\Họ\962050.mp4,Họ,39,val
data\train\Học sinh\411797.mp4,Học sinh,40,train
data\train\Học sinh\498855.mp4,Học sinh,40,train
data\train\Học sinh\564226.mp4,Học sinh,40,val
data\train\Học sinh\572398.mp4,Học sinh,40,train
data\train\Học sinh\647957.mp4,Học sinh,40,train
data\train\Khai báo\121753.mp4,Khai báo,43,train
data\train\Khai báo\127121.mp4,Khai báo,43,val
data\train\Khai báo\141797.mp4,Khai báo,43,train
data\train\Khai báo\142185.mp4,Khai báo,43,train
data\train\Khai báo\184349.mp4,Khai báo,43,train
data\train\Khai báo\195763.mp4,Khai báo,43,train
data\train\Khai báo\230394.mp4,Khai báo,43,val
data\train\Khai báo\340044.mp4,Khai báo,43,train
data\train\Khai báo\362529.mp4,Khai báo,43,train
data\train\Khai báo\382602.mp4,Khai báo,43,train
data\train\Khai báo\385470.mp4,Khai báo,43,val
data\train\Khai báo\402630.mp4,Khai báo,43,train
data\train\Khai báo\418862.mp4,Khai báo,43,train
data\train\Khai báo\422554.mp4,Khai báo,43,train
data\train\Khai báo\437978.mp4,Khai báo,43,train
data\train\Khai báo\522060.mp4,Khai báo,43,train
data\train\Khai báo\553014.mp4,Khai báo,43,train
data\train\Khai báo\559023.mp4,Khai báo,43,val
data\train\Khai báo\560485.mp4,Khai báo,43,train
data\train\Khai báo\591465.mp4,Khai báo,43,train
data\train\Khai báo\617781.mp4,Khai báo,43,train
data\train\Khai báo\624783.mp4,Khai báo,43,train
data\train\Khai báo\666211.mp4,Khai báo,43,train
data\train\Khai báo\696856.mp4,Khai báo,43,train
data\train\Khai báo\703139.mp4,Khai báo,43,train
data\train\Khai báo\704238.mp4,Khai báo,43,train
data\train\Khai báo\715643.mp4,Khai báo,43,val
data\train\Khai báo\723948.mp4,Khai báo,43,train
data\train\Khai báo\727086.mp4,Khai báo,43,train
data\train\Khai báo\733039.mp4,Khai báo,43,train
data\train\Khai báo\804938.mp4,Khai báo,43,train
data\train\Khai báo\807053.mp4,Khai báo,43,train
data\train\Khai báo\822131.mp4,Khai báo,43,train
data\train\Khai báo\833723.mp4,Khai báo,43,val
data\train\Khai báo\870214.mp4,Khai báo,43,val
data\train\Khai báo\885339.mp4,Khai báo,43,train
data\train\Khai báo\901909.mp4,Khai báo,43,train
data\train\Khai báo\961322.mp4,Khai báo,43,val
data\train\Khai báo\964278.mp4,Khai báo,43,train
data\train\Khai báo\976566.mp4,Khai báo,43,train
data\train\Khu cách ly\154118.mp4,Khu cách ly,46,val
data\train\Khu cách ly\313446.mp4,Khu cách ly,46,train
data\train\Khu cách ly\479353.mp4,Khu cách ly,46,val
data\train\Khu cách ly\563513.mp4,Khu cách ly,46,train
data\train\Khu cách ly\622707.mp4,Khu cách ly,46,train
data\train\Khu cách ly\752878.mp4,Khu cách ly,46,train
data\train\Khu cách ly\755788.mp4,Khu cách ly,46,train
data\train\Khu cách ly\893188.mp4,Khu cách ly,46,train
data\train\Khu cách ly\896907.mp4,Khu cách ly,46,train
data\train\Khóc\101206.mp4,Khóc,45,val
data\train\Khóc\138479.mp4,Khóc,45,train
data\train\Khóc\156837.mp4,Khóc,45,train
data\train\Khóc\192337.mp4,Khóc,45,train
data\train\Khóc\195674.mp4,Khóc,45,train
data\train\Khóc\209680.mp4,Khóc,45,train
data\train\Khóc\221552.mp4,Khóc,45,train
data\train\Khóc\268637.mp4,Khóc,45,train
data\train\Khóc\290305.mp4,Khóc,45,train
data\train\Khóc\296694.mp4,Khóc,45,train
data\train\Khóc\364659.mp4,Khóc,45,train
data\train\Khóc\402218.mp4,Khóc,45,train
data\train\Khóc\429795.mp4,Khóc,45,train
data\train\Khóc\436653.mp4,Khóc,45,train
data\train\Khóc\438977.mp4,Khóc,45,train
data\train\Khóc\445824.mp4,Khóc,45,val
data\train\Khóc\449499.mp4,Khóc,45,train
data\train\Khóc\464863.mp4,Khóc,45,val
data\train\Khóc\519904.mp4,Khóc,45,val
data\train\Khóc\523808.mp4,Khóc,45,train
data\train\Khóc\528184.mp4,Khóc,45,train
data\train\Khóc\531641.mp4,Khóc,45,train
data\train\Khóc\533321.mp4,Khóc,45,train
data\train\Khóc\557058.mp4,Khóc,45,train
data\train\Khóc\576919.mp4,Khóc,45,train
data\train\Khóc\584417.mp4,Khóc,45,train
data\train\Khóc\592841.mp4,Khóc,45,train
data\train\Khóc\615611.mp4,Khóc,45,train
data\train\Khóc\619536.mp4,Khóc,45,val
data\train\Khóc\639593.mp4,Khóc,45,val
data\train\Khóc\643623.mp4,Khóc,45,train
data\train\Khóc\668950.mp4,Khóc,45,val
data\train\Khóc\676818.mp4,Khóc,45,train
data\train\Khóc\713762.mp4,Khóc,45,train
data\train\Khóc\765620.mp4,Khóc,45,train
data\train\Khóc\789606.mp4,Khóc,45,train
data\train\Khóc\794769.mp4,Khóc,45,train
data\train\Khóc\802685.mp4,Khóc,45,train
data\train\Khóc\827369.mp4,Khóc,45,train
data\train\Khóc\897441.mp4,Khóc,45,train
data\train\Khóc\910075.mp4,Khóc,45,train
data\train\Khóc\953085.mp4,Khóc,45,train
data\train\Khóc\953797.mp4,Khóc,45,val
data\train\Khóc\964998.mp4,Khóc,45,val
data\train\Khóc\999398.mp4,Khóc,45,train
data\train\Khẩu trang\283700.mp4,Khẩu trang,44,train
data\train\Khẩu trang\391668.mp4,Khẩu trang,44,train
data\train\Khẩu trang\563711.mp4,Khẩu trang,44,train
data\train\Khẩu trang\593355.mp4,Khẩu trang,44,train
data\train\Khẩu trang\644173.mp4,Khẩu trang,44,val
data\train\Khẩu trang\783157.mp4,Khẩu trang,44,val
data\train\Khẩu trang\893005.mp4,Khẩu trang,44,train
data\train\Khẩu trang\900177.mp4,Khẩu trang,44,train
data\train\Kết hôn\162535.mp4,Kết hôn,42,val
data\train\Kết hôn\174878.mp4,Kết hôn,42,train
data\train\Kết hôn\220351.mp4,Kết hôn,42,train
data\train\Kết hôn\249145.mp4,Kết hôn,42,val
data\train\Kết hôn\256226.mp4,Kết hôn,42,val
data\train\Kết hôn\273982.mp4,Kết hôn,42,train
data\train\Kết hôn\307428.mp4,Kết hôn,42,train
data\train\Kết hôn\335729.mp4,Kết hôn,42,train
data\train\Kết hôn\344762.mp4,Kết hôn,42,train
data\train\Kết hôn\377405.mp4,Kết hôn,42,train
data\train\Kết hôn\378535.mp4,Kết hôn,42,train
data\train\Kết hôn\545790.mp4,Kết hôn,42,train
data\train\Kết hôn\671015.mp4,Kết hôn,42,train
data\train\Kết hôn\718439.mp4,Kết hôn,42,val
data\train\Kết hôn\755420.mp4,Kết hôn,42,train
data\train\Kết hôn\779094.mp4,Kết hôn,42,train
data\train\Kết hôn\793300.mp4,Kết hôn,42,train
data\train\Kết hôn\820775.mp4,Kết hôn,42,train
data\train\Kết hôn\926097.mp4,Kết hôn,42,train
data\train\Kết hôn\929683.mp4,Kết hôn,42,train
data\train\Kết hôn\931131.mp4,Kết hôn,42,train
data\train\Kết hôn\942956.mp4,Kết hôn,42,val
data\train\Kết hôn\966785.mp4,Kết hôn,42,train
data\train\Lo lắng\355570.mp4,Lo lắng,48,val
data\train\Lo lắng\578975.mp4,Lo lắng,48,train
data\train\Lo lắng\595158.mp4,Lo lắng,48,train
data\train\Lo lắng\605937.mp4,Lo lắng,48,train
data\train\Lo lắng\975271.mp4,Lo lắng,48,train
data\train\Lây bệnh\114338.mp4,Lây bệnh,47,train
data\train\Lây bệnh\130271.mp4,Lây bệnh,47,train
data\train\Lây bệnh\197736.mp4,Lây bệnh,47,train
data\train\Lây bệnh\218972.mp4,Lây bệnh,47,val
data\train\Lây bệnh\223172.mp4,Lây bệnh,47,train
data\train\Lây bệnh\227324.mp4,Lây bệnh,47,train
data\train\Lây bệnh\237377.mp4,Lây bệnh,47,train
data\train\Lây bệnh\261450.mp4,Lây bệnh,47,train
data\train\Lây bệnh\266071.mp4,Lây bệnh,47,train
data\train\Lây bệnh\335615.mp4,Lây bệnh,47,train
data\train\Lây bệnh\350921.mp4,Lây bệnh,47,train
data\train\Lây bệnh\380028.mp4,Lây bệnh,47,train
data\train\Lây bệnh\386706.mp4,Lây bệnh,47,train
data\train\Lây bệnh\402020.mp4,Lây bệnh,47,val
data\train\Lây bệnh\406039.mp4,Lây bệnh,47,train
data\train\Lây bệnh\425845.mp4,Lây bệnh,47,val
data\train\Lây bệnh\527809.mp4,Lây bệnh,47,train
data\train\Lây bệnh\535673.mp4,Lây bệnh,47,train
data\train\Lây bệnh\559398.mp4,Lây bệnh,47,train
data\train\Lây bệnh\583863.mp4,Lây bệnh,47,train
data\train\Lây bệnh\608257.mp4,Lây bệnh,47,val
data\train\Lây bệnh\622584.mp4,Lây bệnh,47,train
data\train\Lây bệnh\633590.mp4,Lây bệnh,47,val
data\train\Lây bệnh\675898.mp4,Lây bệnh,47,train
data\train\Lây bệnh\677596.mp4,Lây bệnh,47,train
data\train\Lây bệnh\679077.mp4,Lây bệnh,47,train
data\train\Lây bệnh\738448.mp4,Lây bệnh,47,train
data\train\Lây bệnh\760626.mp4,Lây bệnh,47,train
data\train\Lây bệnh\779172.mp4,Lây bệnh,47,train
data\train\Lây bệnh\832168.mp4,Lây bệnh,47,train
data\train\Lây bệnh\839677.mp4,Lây bệnh,47,val
data\train\Lây bệnh\844261.mp4,Lây bệnh,47,train
data\train\Lây bệnh\851413.mp4,Lây bệnh,47,train
data\train\Lây bệnh\938141.mp4,Lây bệnh,47,train
data\train\Lây bệnh\972565.mp4,Lây bệnh,47,train
data\train\Lây bệnh\982277.mp4,Lây bệnh,47,val
data\train\Mua\138817.mp4,Mua,50,train
data\train\Mua\145767.mp4,Mua,50,train
data\train\Mua\232378.mp4,Mua,50,train
data\train\Mua\259493.mp4,Mua,50,train
data\train\Mua\297816.mp4,Mua,50,train
data\train\Mua\344907.mp4,Mua,50,train
data\train\Mua\350405.mp4,Mua,50,train
data\train\Mua\433632.mp4,Mua,50,train
data\train\Mua\499749.mp4,Mua,50,train
data\train\Mua\501574.mp4,Mua,50,val
data\train\Mua\504832.mp4,Mua,50,train
data\train\Mua\530728.mp4,Mua,50,val
data\train\Mua\595951.mp4,Mua,50,train
data\train\Mua\619389.mp4,Mua,50,train
data\train\Mua\626690.mp4,Mua,50,train
data\train\Mua\699573.mp4,Mua,50,train
data\train\Mua\783691.mp4,Mua,50,train
data\train\Mua\795928.mp4,Mua,50,train
data\train\Mua\831380.mp4,Mua,50,train
data\train\Mua\839485.mp4,Mua,50,train
data\train\Mua\880879.mp4,Mua,50,val
data\train\Mua\913217.mp4,Mua,50,train
data\train\Mua\930884.mp4,Mua,50,val
data\train\Mua\950823.mp4,Mua,50,train
data\train\Mua\960616.mp4,Mua,50,train
data\train\Mua\997594.mp4,Mua,50,val
data\train\Mời vào\102689.mp4,Mời vào,49,train
data\train\Mời vào\173201.mp4,Mời vào,49,train
data\train\Mời vào\243139.mp4,Mời vào,49,train
data\train\Mời vào\251668.mp4,Mời vào,49,train
data\train\Mời vào\255813.mp4,Mời vào,49,train
data\train\Mời vào\299869.mp4,Mời vào,49,train
data\train\Mời vào\380150.mp4,Mời vào,49,train
data\train\Mời vào\389666.mp4,Mời vào,49,train
data\train\Mời vào\396578.mp4,Mời vào,49,train
data\train\Mời vào\413058.mp4,Mời vào,49,val
data\train\Mời vào\437408.mp4,Mời vào,49,train
data\train\Mời vào\448588.mp4,Mời vào,49,train
data\train\Mời vào\456385.mp4,Mời vào,49,train
data\train\Mời vào\461888.mp4,Mời vào,49,train
data\train\Mời vào\495533.mp4,Mời vào,49,train
data\train\Mời vào\502219.mp4,Mời vào,49,train
data\train\Mời vào\535098.mp4,Mời vào,49,val
data\train\Mời vào\568238.mp4,Mời vào,49,train
data\train\Mời vào\577463.mp4,Mời vào,49,train
data\train\Mời vào\607868.mp4,Mời vào,49,train
data\train\Mời vào\613425.mp4,Mời vào,49,train
data\train\Mời vào\632401.mp4,Mời vào,49,val
data\train\Mời vào\632929.mp4,Mời vào,49,val
data\train\Mời vào\664742.mp4,Mời vào,49,val
data\train\Mời vào\669827.mp4,Mời vào,49,train
data\train\Mời vào\678043.mp4,Mời vào,49,train
data\train\Mời vào\678727.mp4,Mời vào,49,train
data\train\Mời vào\708093.mp4,Mời vào,49,train
data\train\Mời vào\715448.mp4,Mời vào,49,train
data\train\Mời vào\728492.mp4,Mời vào,49,val
data\train\Mời vào\791998.mp4,Mời vào,49,train
data\train\Mời vào\861319.mp4,Mời vào,49,val
data\train\Mời vào\882544.mp4,Mời vào,49,train
data\train\Mời vào\899929.mp4,Mời vào,49,train
data\train\Mời vào\910208.mp4,Mời vào,49,val
data\train\Mời vào\925981.mp4,Mời vào,49,train
data\train\Mời vào\928381.mp4,Mời vào,49,train
data\train\Mời vào\960408.mp4,Mời vào,49,train
data\train\Mời vào\978157.mp4,Mời vào,49,train
data\train\Mời vào\995916.mp4,Mời vào,49,train
data\train\Nghe\130353.mp4,Nghe,52,val
data\train\Nghe\137642.mp4,Nghe,52,train
data\train\Nghe\148225.mp4,Nghe,52,val
data\train\Nghe\158845.mp4,Nghe,52,train
data\train\Nghe\171744.mp4,Nghe,52,train
data\train\Nghe\182804.mp4,Nghe,52,train
data\train\Nghe\194769.mp4,Nghe,52,train
data\train\Nghe\203225.mp4,Nghe,52,train
data\train\Nghe\205389.mp4,Nghe,52,train
data\train\Nghe\252640.mp4,Nghe,52,train
data\train\Nghe\274446.mp4,Nghe,52,train
data\train\Nghe\278240.mp4,Nghe,52,train
data\train\Nghe\283573.mp4,Nghe,52,train
data\train\Nghe\288803.mp4,Nghe,52,train
data\train\Nghe\338536.mp4,Nghe,52,train
data\train\Nghe\346174.mp4,Nghe,52,train
data\train\Nghe\352528.mp4,Nghe,52,val
data\train\Nghe\356059.mp4,Nghe,52,train
data\train\Nghe\401338.mp4,Nghe,52,train
data\train\Nghe\407618.mp4,Nghe,52,train
data\train\Nghe\414012.mp4,Nghe,52,train
data\train\Nghe\440131.mp4,Nghe,52,train
data\train\Nghe\475876.mp4,Nghe,52,train
data\train\Nghe\493049.mp4,Nghe,52,train
data\train\Nghe\501126.mp4,Nghe,52,val
data\train\Nghe\532067.mp4,Nghe,52,train
data\train\Nghe\551607.mp4,Nghe,52,train
data\train\Nghe\555052.mp4,Nghe,52,train
data\train\Nghe\565230.mp4,Nghe,52,train
data\train\Nghe\611650.mp4,Nghe,52,train
data\train\Nghe\621841.mp4,Nghe,52,train
data\train\Nghe\656968.mp4,Nghe,52,train
data\train\Nghe\667296.mp4,Nghe,52,train
data\train\Nghe\693418.mp4,Nghe,52,train
data\train\Nghe\711484.mp4,Nghe,52,val
data\train\Nghe\739098.mp4,Nghe,52,train
data\train\Nghe\747453.mp4,Nghe,52,train
data\train\Nghe\749813.mp4,Nghe,52,train
data\train\Nghe\761820.mp4,Nghe,52,val
data\train\Nghe\764532.mp4,Nghe,52,val
data\train\Nghe\814919.mp4,Nghe,52,train
data\train\Nghe\816318.mp4,Nghe,52,val
data\train\Nghe\817644.mp4,Nghe,52,val
data\train\Nghe\827712.mp4,Nghe,52,train
data\train\Nghe\838083.mp4,Nghe,52,train
data\train\Nghe\883041.mp4,Nghe,52,train
data\train\Nghe\897305.mp4,Nghe,52,val
data\train\Nghe\931016.mp4,Nghe,52,train
data\train\Nghe\934816.mp4,Nghe,52,train
data\train\Nghỉ ngơi\108491.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\109853.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\123005.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\177449.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\211834.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\250069.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\265649.mp4,Nghỉ ngơi,53,val
data\train\Nghỉ ngơi\308894.mp4,Nghỉ ngơi,53,val
data\train\Nghỉ ngơi\343467.mp4,Nghỉ ngơi,53,val
data\train\Nghỉ ngơi\348728.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\362246.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\366314.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\367729.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\387813.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\401603.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\409571.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\410244.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\413685.mp4,Nghỉ ngơi,53,val
data\train\Nghỉ ngơi\416797.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\462351.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\476395.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\499889.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\503380.mp4,Nghỉ ngơi,53,val
data\train\Nghỉ ngơi\515032.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\544920.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\563187.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\579027.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\581894.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\583550.mp4,Nghỉ ngơi,53,val
data\train\Nghỉ ngơi\587853.mp4,Nghỉ ngơi,53,val
data\train\Nghỉ ngơi\606680.mp4,Nghỉ ngơi,53,val
data\train\Nghỉ ngơi\673149.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\693419.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\699704.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\702733.mp4,Nghỉ ngơi,53,val
data\train\Nghỉ ngơi\716113.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\768891.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\769975.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\790203.mp4,Nghỉ ngơi,53,val
data\train\Nghỉ ngơi\799233.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\810526.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\819112.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\823846.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\833247.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\916118.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\943718.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\970357.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\986365.mp4,Nghỉ ngơi,53,train
data\train\Nghỉ ngơi\994787.mp4,Nghỉ ngơi,53,train
data\train\Ngón tay\151426.mp4,Ngón tay,54,train
data\train\Ngón tay\620856.mp4,Ngón tay,54,train
data\train\Ngón tay\735863.mp4,Ngón tay,54,train
data\train\Ngón tay\880841.mp4,Ngón tay,54,val
data\train\Ngón tay\881369.mp4,Ngón tay,54,train
data\train\Nhà\134985.mp4,Nhà,55,train
data\train\Nhà\141337.mp4,Nhà,55,train
data\train\Nhà\194511.mp4,Nhà,55,train
data\train\Nhà\201883.mp4,Nhà,55,train
data\train\Nhà\237795.mp4,Nhà,55,train
data\train\Nhà\238579.mp4,Nhà,55,train
data\train\Nhà\243423.mp4,Nhà,55,train
data\train\Nhà\272537.mp4,Nhà,55,train
data\train\Nhà\284171.mp4,Nhà,55,train
data\train\Nhà\299367.mp4,Nhà,55,val
data\train\Nhà\310548.mp4,Nhà,55,train
data\train\Nhà\329642.mp4,Nhà,55,train
data\train\Nhà\341296.mp4,Nhà,55,train
data\train\Nhà\362801.mp4,Nhà,55,train
data\train\Nhà\369452.mp4,Nhà,55,train
data\train\Nhà\385765.mp4,Nhà,55,val
data\train\Nhà\400096.mp4,Nhà,55,train
data\train\Nhà\409445.mp4,Nhà,55,train
data\train\Nhà\423939.mp4,Nhà,55,train
data\train\Nhà\442589.mp4,Nhà,55,val
data\train\Nhà\469435.mp4,Nhà,55,train
data\train\Nhà\482584.mp4,Nhà,55,train
data\train\Nhà\483629.mp4,Nhà,55,train
data\train\Nhà\535686.mp4,Nhà,55,train
data\train\Nhà\562236.mp4,Nhà,55,val
data\train\Nhà\626169.mp4,Nhà,55,train
data\train\Nhà\656639.mp4,Nhà,55,train
data\train\Nhà\665610.mp4,Nhà,55,train
data\train\Nhà\707727.mp4,Nhà,55,val
data\train\Nhà\736553.mp4,Nhà,55,val
data\train\Nhà\751051.mp4,Nhà,55,train
data\train\Nhà\757937.mp4,Nhà,55,train
data\train\Nhà\758765.mp4,Nhà,55,train
data\train\Nhà\767542.mp4,Nhà,55,train
data\train\Nhà\777737.mp4,Nhà,55,train
data\train\Nhà\791201.mp4,Nhà,55,train
data\train\Nhà\810687.mp4,Nhà,55,train
data\train\Nhà\813928.mp4,Nhà,55,train
data\train\Nhà\855948.mp4,Nhà,55,val
data\train\Nhà\867934.mp4,Nhà,55,train
data\train\Nhà\883790.mp4,Nhà,55,train
data\train\Nhà\892280.mp4,Nhà,55,train
data\train\Nhà\904751.mp4,Nhà,55,train
data\train\Nhà\913423.mp4,Nhà,55,val
data\train\Nhà\924718.mp4,Nhà,55,train
data\train\Nhà\926918.mp4,Nhà,55,train
data\train\Nhà\937665.mp4,Nhà,55,val
data\train\Nhà\940886.mp4,Nhà,55,train
data\train\Nhà\970813.mp4,Nhà,55,train
data\train\Nhà\973294.mp4,Nhà,55,val
data\train\Nhà\979060.mp4,Nhà,55,train
data\train\Nhìn\114594.mp4,Nhìn,57,train
data\train\Nhìn\126240.mp4,Nhìn,57,train
data\train\Nhìn\178957.mp4,Nhìn,57,val
data\train\Nhìn\194689.mp4,Nhìn,57,train
data\train\Nhìn\213609.mp4,Nhìn,57,val
data\train\Nhìn\220764.mp4,Nhìn,57,val
data\train\Nhìn\229592.mp4,Nhìn,57,train
data\train\Nhìn\247594.mp4,Nhìn,57,train
data\train\Nhìn\336574.mp4,Nhìn,57,train
data\train\Nhìn\345180.mp4,Nhìn,57,val
data\train\Nhìn\374896.mp4,Nhìn,57,train
data\train\Nhìn\377304.mp4,Nhìn,57,train
data\train\Nhìn\455168.mp4,Nhìn,57,train
data\train\Nhìn\483542.mp4,Nhìn,57,train
data\train\Nhìn\486490.mp4,Nhìn,57,train
data\train\Nhìn\489518.mp4,Nhìn,57,train
data\train\Nhìn\499534.mp4,Nhìn,57,train
data\train\Nhìn\513741.mp4,Nhìn,57,train
data\train\Nhìn\516716.mp4,Nhìn,57,train
data\train\Nhìn\576877.mp4,Nhìn,57,train
data\train\Nhìn\591081.mp4,Nhìn,57,train
data\train\Nhìn\594379.mp4,Nhìn,57,train
data\train\Nhìn\662636.mp4,Nhìn,57,val
data\train\Nhìn\684384.mp4,Nhìn,57,train
data\train\Nhìn\712955.mp4,Nhìn,57,train
data\train\Nhìn\749641.mp4,Nhìn,57,val
data\train\Nhìn\769567.mp4,Nhìn,57,train
data\train\Nhìn\805000.mp4,Nhìn,57,train
data\train\Nhìn\805511.mp4,Nhìn,57,train
data\train\Nhìn\807166.mp4,Nhìn,57,train
data\train\Nhìn\807617.mp4,Nhìn,57,train
data\train\Nhìn\809176.mp4,Nhìn,57,train
data\train\Nhìn\859396.mp4,Nhìn,57,train
data\train\Nhìn\885395.mp4,Nhìn,57,val
data\train\Nhìn\890785.mp4,Nhìn,57,val
data\train\Nhìn\929090.mp4,Nhìn,57,train
data\train\Nhìn\943298.mp4,Nhìn,57,train
data\train\Nhìn\943671.mp4,Nhìn,57,train
data\train\Nhìn\962367.mp4,Nhìn,57,train
data\train\Nhìn\986827.mp4,Nhìn,57,train
data\train\Nhầm\409478.mp4,Nhầm,56,train
data\train\Nhầm\605254.mp4,Nhầm,56,train
data\train\Nhầm\882824.mp4,Nhầm,56,train
data\train\Nhầm\945664.mp4,Nhầm,56,train
data\train\Nhầm\964749.mp4,Nhầm,56,val
data\train\Nhớ\139019.mp4,Nhớ,58,train
data\train\Nhớ\147549.mp4,Nhớ,58,train
data\train\Nhớ\166287.mp4,Nhớ,58,train
data\train\Nhớ\201913.mp4,Nhớ,58,train
data\train\Nhớ\203831.mp4,Nhớ,58,val
data\train\Nhớ\221761.mp4,Nhớ,58,train
data\train\Nhớ\222343.mp4,Nhớ,58,train
data\train\Nhớ\242254.mp4,Nhớ,58,train
data\train\Nhớ\246566.mp4,Nhớ,58,val
data\train\Nhớ\262029.mp4,Nhớ,58,train
data\train\Nhớ\332120.mp4,Nhớ,58,val
data\train\Nhớ\346205.mp4,Nhớ,58,val
data\train\Nhớ\416869.mp4,Nhớ,58,train
data\train\Nhớ\419149.mp4,Nhớ,58,train
data\train\Nhớ\443939.mp4,Nhớ,58,val
data\train\Nhớ\489033.mp4,Nhớ,58,train
data\train\Nhớ\507524.mp4,Nhớ,58,train
data\train\Nhớ\528129.mp4,Nhớ,58,train
data\train\Nhớ\535037.mp4,Nhớ,58,train
data\train\Nhớ\539486.mp4,Nhớ,58,train
data\train\Nhớ\575679.mp4,Nhớ,58,train
data\train\Nhớ\586819.mp4,Nhớ,58,train
data\train\Nhớ\616554.mp4,Nhớ,58,train
data\train\Nhớ\663658.mp4,Nhớ,58,val
data\train\Nhớ\666432.mp4,Nhớ,58,val
data\train\Nhớ\688678.mp4,Nhớ,58,train
data\train\Nhớ\715870.mp4,Nhớ,58,train
data\train\Nhớ\739717.mp4,Nhớ,58,train
data\train\Nhớ\766269.mp4,Nhớ,58,train
data\train\Nhớ\779112.mp4,Nhớ,58,train
data\train\Nhớ\780776.mp4,Nhớ,58,train
data\train\Nhớ\786735.mp4,Nhớ,58,train
data\train\Nhớ\803055.mp4,Nhớ,58,train
data\train\Nhớ\830316.mp4,Nhớ,58,val
data\train\Nhớ\835132.mp4,Nhớ,58,train
data\train\Nhớ\861894.mp4,Nhớ,58,train
data\train\Nhớ\878325.mp4,Nhớ,58,train
data\train\Nhớ\879238.mp4,Nhớ,58,train
data\train\Nhớ\963874.mp4,Nhớ,58,train
data\train\Nhớ\974190.mp4,Nhớ,58,train
data\train\Nói\134305.mp4,Nói,59,val
data\train\Nói\163491.mp4,Nói,59,train
data\train\Nói\204180.mp4,Nói,59,train
data\train\Nói\327823.mp4,Nói,59,train
data\train\Nói\347582.mp4,Nói,59,train
data\train\Nói\393328.mp4,Nói,59,train
data\train\Nói\476096.mp4,Nói,59,train
data\train\Nói\480303.mp4,Nói,59,val
data\train\Nói\485178.mp4,Nói,59,train
data\train\Nói\488528.mp4,Nói,59,train
data\train\Nói\517479.mp4,Nói,59,train
data\train\Nói\527940.mp4,Nói,59,train
data\train\Nói\564920.mp4,Nói,59,train
data\train\Nói\566297.mp4,Nói,59,train
data\train\Nói\613117.mp4,Nói,59,train
data\train\Nói\670913.mp4,Nói,59,val
data\train\Nói\745558.mp4,Nói,59,train
data\train\Nói\776149.mp4,Nói,59,train
data\train\Nói\818987.mp4,Nói,59,val
